screen_id,language,filename,route,final_url,role,state,http_status,page_title,heading,html_lang,direction,inputs,buttons,table_rows,modals,reauthenticated,dev_overlay_visible,capture_date,viewport,privacy_treatment,verification_level,intended_manual_section,workflows,capture_error
SCR-COMM-Compose,ar,comm-compose.ar.png,/Comm/Compose,/Comm/Compose,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,البريد,ar,rtl,26,27,0,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-COMM-Compose,en,comm-compose.en.png,/Comm/Compose,/Comm/Compose,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Email,en,ltr,26,27,0,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-COMM-Index,ar,comm-index.ar.png,/Comm/Index,/Comm/Index,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,البريد,ar,rtl,36,30,14,2,no,no,2026-09-20,1440x900,"development data; automatic scan flagged: email:6,phone-like:4 — REVIEW BEFORE PUBLICATION",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-COMM-Index,en,comm-index.en.png,/Comm/Index,/Comm/Index,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Email,en,ltr,36,30,14,2,no,no,2026-09-20,1440x900,"development data; automatic scan flagged: email:6,phone-like:4 — REVIEW BEFORE PUBLICATION",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-COMM-View,ar,,/Comm/View,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 12 — Working together,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Comm/View
Call log:
[2m  - navigating to ""https://localhost:44368/Comm/View"", "
SCR-COMM-View,en,,/Comm/View,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 12 — Working together,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Comm/View
Call log:
[2m  - navigating to ""https://localhost:44368/Comm/View"", "
SCR-CRM-AccountEditor,ar,crm-accounteditor.ar.png,/Crm/AccountEditor,/Crm/AccountEditor,development administrator (single session),rendered-with-data (after re-authentication),200,النظام المحاسبي - CrossBuy,حساب جديد,ar,rtl,92,52,0,5,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-AccountEditor,en,crm-accounteditor.en.png,/Crm/AccountEditor,/Crm/AccountEditor,development administrator (single session),rendered-with-data (after re-authentication),200,Accounting System - CrossBuy,New account,en,ltr,92,52,0,5,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-AccountInsights,ar,crm-accountinsights.ar.png,/Crm/AccountInsights,/Crm/AccountInsights,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,تحليلات الحسابات,ar,rtl,23,50,17,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:11 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-AccountInsights,en,crm-accountinsights.en.png,/Crm/AccountInsights,/Crm/AccountInsights,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Account Insights,en,ltr,23,50,17,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:11 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-Accounts,ar,crm-accounts.ar.png,/Crm/Accounts,/Crm/Accounts,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,الحسابات,ar,rtl,82,67,16,5,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:8 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,WF-CRM-01,
SCR-CRM-Accounts,en,crm-accounts.en.png,/Crm/Accounts,/Crm/Accounts,development administrator (single session),rendered-empty-state,200,Accounting System - CrossBuy,Accounts,en,ltr,82,51,0,5,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,WF-CRM-01,
SCR-CRM-Activities,ar,crm-activities.ar.png,/Crm/Activities,/Crm/Activities,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,الأنشطة والمهام,ar,rtl,90,80,13,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:8 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-Activities,en,crm-activities.en.png,/Crm/Activities,/Crm/Activities,development administrator (single session),rendered-empty-state,200,Accounting System - CrossBuy,Activities & tasks,en,ltr,90,54,0,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-AutomationRules,ar,crm-automationrules.ar.png,/Crm/AutomationRules,/Crm/AutomationRules,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,قواعد الأتمتة (CRM),ar,rtl,34,17,2,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-AutomationRules,en,crm-automationrules.en.png,/Crm/AutomationRules,/Crm/AutomationRules,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Automation rules (CRM),en,ltr,34,17,2,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-CampaignDetail,ar,crm-campaigndetail.ar.png,/Crm/CampaignDetail,/Crm/Campaigns,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,الحملات التسويقية,ar,rtl,95,58,2,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:7 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-CampaignDetail,en,crm-campaigndetail.en.png,/Crm/CampaignDetail,/Crm/Campaigns,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Campaigns,en,ltr,95,58,2,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:7 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-Campaigns,ar,crm-campaigns.ar.png,/Crm/Campaigns,/Crm/Campaigns,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,الحملات التسويقية,ar,rtl,95,58,2,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:7 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-Campaigns,en,crm-campaigns.en.png,/Crm/Campaigns,/Crm/Campaigns,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Campaigns,en,ltr,95,58,2,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:7 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-CrmRoles,ar,crm-crmroles.ar.png,/Crm/CrmRoles,/Crm/CrmRoles,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,صلاحيات CRM,ar,rtl,82,55,5,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,WF-SETUP-02,
SCR-CRM-CrmRoles,en,crm-crmroles.en.png,/Crm/CrmRoles,/Crm/CrmRoles,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,CRM Roles,en,ltr,82,55,5,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,WF-SETUP-02,
SCR-CRM-CustomFields,ar,crm-customfields.ar.png,/Crm/CustomFields,/Crm/CustomFields,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,الحقول المخصّصة (CRM),ar,rtl,30,20,5,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-CustomFields,en,crm-customfields.en.png,/Crm/CustomFields,/Crm/CustomFields,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Custom fields (CRM),en,ltr,30,20,5,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-Forecast,ar,crm-forecast.ar.png,/Crm/Forecast,/Crm/Forecast,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,التنبؤ بالمبيعات,ar,rtl,80,49,3,5,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:3 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-Forecast,en,crm-forecast.en.png,/Crm/Forecast,/Crm/Forecast,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,Sales forecast,en,ltr,80,49,3,5,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:3 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-Index,ar,crm-index.ar.png,/Crm/Index,/Crm/Index,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,إدارة العلاقات,ar,rtl,80,56,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-Index,en,crm-index.en.png,/Crm/Index,/Crm/Index,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,CRM,en,ltr,80,56,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-Leads,ar,crm-leads.ar.png,/Crm/Leads,/Crm/Leads,development administrator (single session),rendered-with-data,200,النظام المحاسبي - CrossBuy,العملاء المحتملون,ar,rtl,96,78,12,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:12 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,WF-CRM-01,
SCR-CRM-Leads,en,crm-leads.en.png,/Crm/Leads,/Crm/Leads,development administrator (single session),rendered-empty-state,200,Accounting System - CrossBuy,Leads,en,ltr,96,54,0,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,WF-CRM-01,
SCR-CRM-ListEditor,ar,crm-listeditor.ar.png,/Crm/ListEditor,/Crm/ListEditor,development administrator (single session),rendered-empty-state,200,النظام المحاسبي - CrossBuy,قائمة جديدة,ar,rtl,85,51,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-ListEditor,en,crm-listeditor.en.png,/Crm/ListEditor,/Crm/ListEditor,development administrator (single session),rendered-with-data,200,Accounting System - CrossBuy,New list,en,ltr,85,51,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-MarketingLists,ar,crm-marketinglists.ar.png,/Crm/MarketingLists,/Crm/MarketingLists,development administrator (single session),rendered-empty-state,200,النظام المحاسبي - CrossBuy,القوائم التسويقية,ar,rtl,82,51,0,5,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
SCR-CRM-MarketingLists,en,crm-marketinglists.en.png,/Crm/MarketingLists,/Crm/MarketingLists,development administrator (single session),rendered-empty-state,200,Accounting System - CrossBuy,Marketing lists,en,ltr,82,51,0,5,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 10 — Customers and relationships,,
